N,TEMP,HUMIDITY,LIGHT,CO2_PPM,OCCUPANCY
1142,23,25,844,1192,1
1143,23,25,621,1140,1
1144,23,25,615,1120,1
1145,23,24,624,1105,1
1146,23,24,626,1040,1
1147,23,24,629,1036,1
1148,23,24,633,1023,1
1149,23,24,633,1017,1
1150,23,24,638,993,1
1151,23,24,638,973,1
1152,23,24,651,933,1
1153,23,24,657,913,1
1154,23,24,646,907,1
1155,23,24,641,899,1
1156,23,24,659,903,1
1157,23,24,656,900,1
1158,23,23,671,889,1
1159,23,23,668,883,1
1160,23,23,664,891,1
1161,23,23,682,892,1
1162,23,23,673,846,1
1163,23,23,673,848,1
1164,23,23,685,846,1
1165,23,23,684,842,1
1166,23,23,700,833,1
1167,23,23,697,828,1
1168,23,23,708,829,1
1169,24,23,706,832,1
1170,24,23,718,835,1
1171,24,23,720,832,1
1172,24,23,730,824,1
1173,24,23,724,817,1
1174,24,23,728,803,1
1175,24,23,746,799,1
1176,24,23,734,794,1
1177,24,23,732,786,1
1178,24,23,725,790,1
1179,24,23,733,799,1
1180,24,23,743,795,1
1181,24,23,730,790,1
1182,24,23,735,796,1
1183,24,23,761,792,1
1184,24,23,761,794,1
1185,24,23,751,803,1
1186,24,23,761,806,1
1187,24,23,747,812,1
1188,24,23,757,812,1
1189,24,23,749,806,1
1190,24,23,743,802,1
1191,24,23,289,796,1
1192,24,23,289,805,0
1193,24,23,271,814,0
1194,24,23,285,830,0
1195,24,23,288,839,0
1196,24,23,295,836,0
1197,24,23,289,835,0
1198,24,23,289,835,0
1199,24,23,289,837,0
1200,24,23,293,835,0
1201,24,23,294,829,0
1202,24,23,308,830,0
1203,24,23,299,834,0
1204,24,23,302,830,0
1205,24,23,312,824,0
1206,24,23,313,824,0
1207,24,23,308,827,0
1208,24,23,306,830,0
1209,24,23,294,827,0
1210,24,23,307,829,0
1211,24,23,292,825,0
1212,24,23,293,819,0
1213,24,23,291,824,0
1214,24,23,297,822,0
1215,24,23,291,824,0
1216,24,23,298,828,0
1217,24,23,292,829,0
1218,24,23,295,827,0
1219,24,23,295,829,0
1220,24,23,293,827,0
1221,24,23,286,824,0
1222,24,23,295,813,0
1223,24,23,301,801,0
1224,24,23,301,802,0
1225,24,23,304,802,0
1226,24,23,295,800,0
1227,24,23,289,795,0
1228,24,23,289,790,0
1229,24,23,298,786,0
1230,24,22,295,786,0
1231,24,22,294,791,0
1232,24,23,278,970,0
1233,24,22,288,791,0
1234,24,22,278,757,0
1235,24,22,275,757,0
1236,24,22,252,761,0
1237,24,22,275,762,0
1238,24,22,268,922,0
1239,24,23,259,902,0
1240,24,22,257,878,0
1241,24,22,262,880,0
1242,24,23,275,866,0
1243,24,23,258,862,0
1244,24,22,254,852,0
1245,24,22,250,845,0
1246,24,23,237,831,0
1247,24,23,250,831,0
1248,24,23,242,814,0
1249,24,23,257,800,0
1250,24,23,225,796,0
1251,24,22,246,797,0
1252,24,23,241,803,0
1253,24,23,209,810,0
1254,24,23,215,821,0
1255,24,23,190,815,0
1256,24,23,188,800,0
1257,24,23,193,809,0
1258,24,23,233,796,0
1259,24,23,231,798,0
1260,24,23,229,801,0
1261,24,23,227,797,0
1262,24,23,235,804,0
1263,24,23,242,806,0
1264,24,23,239,800,0
1265,24,23,261,782,0
1266,24,23,222,781,0
1267,24,23,225,783,0
1268,24,23,218,779,0
1269,24,23,244,778,0
1270,24,23,285,779,0
1271,24,23,264,777,0
1272,24,23,275,773,0
1273,24,23,275,770,0
1274,24,23,274,771,0
1275,24,23,283,770,0
1276,24,23,300,766,0
1277,24,23,295,767,0
1278,24,23,288,767,0
1279,24,23,287,761,0
1280,24,23,294,760,0
1281,24,23,281,757,0
1282,24,23,287,756,0
1283,24,23,260,757,0
1284,24,23,281,753,0
1285,24,23,271,751,0
1286,24,23,264,747,0
1287,24,23,275,747,0
1288,24,23,251,745,0
1289,24,23,258,749,0
1290,24,23,274,745,0
1291,24,23,245,740,0
1292,24,23,261,739,0
1293,24,23,260,736,0
1294,24,23,262,735,0
1295,24,23,258,729,0
1296,24,23,249,734,0
1297,24,23,210,731,0
1298,24,23,247,730,0
1299,24,23,235,728,0
1300,24,23,264,724,0
1301,24,23,272,726,0
1302,24,23,286,729,0
1303,24,23,283,730,0
1304,24,23,277,728,0
1305,24,23,261,724,0
1306,24,23,269,719,0
1307,24,23,239,724,0
1308,24,23,249,725,0
1309,24,23,236,722,0
1310,24,23,240,725,0
1311,24,23,242,722,0
1312,24,23,236,723,0
1313,24,23,239,727,0
1314,24,23,336,726,0
1315,24,23,497,722,0
1316,24,24,522,729,1
1317,24,24,627,741,1
1318,24,23,638,739,1
1319,24,23,666,841,1
1320,24,23,670,754,1
1321,24,23,709,757,1
1322,24,24,701,764,1
1323,24,24,688,813,1
1324,24,24,688,823,1
1325,24,23,677,818,1
1326,24,23,682,818,1
1327,24,23,684,818,1
1328,24,23,688,864,1
1329,24,23,237,853,1
1330,24,24,223,805,0
1331,24,23,223,795,0
1332,24,23,231,780,0
1333,24,23,240,760,0
1334,24,23,230,759,0
1335,24,23,241,760,0
1336,24,23,223,760,0
1337,24,23,227,751,0
1338,24,23,235,746,0
1339,24,23,238,750,0
1340,24,23,221,755,0
1341,24,23,216,750,0
1342,24,24,216,749,0
1343,24,24,225,744,0
1344,24,24,215,748,0
1345,24,23,216,739,0
1346,24,24,210,741,0
1347,24,24,216,745,0
1348,24,24,205,740,0
1349,24,24,221,730,0
1350,24,24,230,735,0
1351,24,24,218,742,0
1352,24,24,217,745,0
1353,24,24,221,748,0
1354,24,24,210,737,0
1355,24,24,216,734,0
1356,24,24,211,738,0
1357,24,24,450,733,1
1358,24,24,630,734,0
1359,24,24,691,729,0
1360,24,24,683,725,1
1361,24,24,654,719,1
1362,24,24,651,719,1
1363,24,24,652,718,1
1364,24,24,652,712,1
1365,24,24,648,702,1
1366,24,24,655,698,1
1367,24,24,656,699,1
1368,24,24,420,697,1
1369,24,24,189,694,0
1370,24,24,183,689,0
1371,24,24,190,694,0
1372,24,24,188,694,0
1373,24,24,195,692,0
1374,24,24,193,689,0
1375,24,24,180,691,0
1376,24,24,160,689,0
1377,24,24,170,689,0
1378,24,24,171,695,0
1379,24,24,171,691,0
1380,24,24,183,685,0
1381,24,24,182,681,0
1382,24,24,176,681,0
1383,24,24,183,679,0
1384,24,24,189,679,0
1385,24,24,182,682,0
1386,24,24,180,673,0
1387,24,24,171,669,0
1388,24,24,180,665,0
1389,24,24,177,664,0
1390,24,24,164,660,0
1391,24,24,152,668,0
1392,24,24,134,665,0
1393,24,24,138,662,0
1394,24,24,130,658,0
1395,24,24,136,661,0
1396,24,24,139,661,0
1397,24,24,143,656,0
1398,24,24,143,654,0
1399,24,24,150,649,0
1400,24,24,157,648,0
1401,24,24,143,641,0
1402,24,24,148,644,0
1403,24,24,139,637,0
1404,24,24,139,639,0
1405,24,24,128,641,0
1406,24,24,133,639,0
1407,24,24,121,638,0
1408,24,24,127,637,0
1409,24,24,133,632,0
1410,24,24,113,627,0
1411,24,24,108,626,0
1412,24,24,114,628,0
1413,24,24,119,627,0
1414,24,24,103,619,0
1415,24,24,101,615,0
1416,24,24,116,618,0
1417,24,24,107,618,0
1418,24,24,120,616,0
1419,24,24,120,616,0
1420,24,24,123,610,0
1421,24,24,106,609,0
1422,24,24,112,611,0
1423,24,24,102,607,0
1424,24,24,103,601,0
1425,24,24,90,600,0
1426,24,24,87,600,1
1427,24,24,103,603,0
1428,24,25,97,604,0
1429,24,25,88,601,0
1430,24,25,95,599,0
1431,24,25,113,593,0
1432,24,25,95,590,0
1433,23,25,107,582,0
1434,23,25,99,583,0
1435,23,25,87,579,0
1436,23,25,92,577,0
1437,23,25,81,585,0
1438,23,25,83,584,0
1439,23,25,87,592,0
1440,23,25,94,592,0
1441,23,25,94,588,0
1442,23,25,78,587,0
1443,23,25,76,587,0
1444,23,25,76,587,0
1445,23,25,81,583,0
1446,23,25,70,583,0
1447,23,25,90,591,0
1448,23,25,86,589,0
1449,23,25,76,584,0
1450,23,25,59,581,0
1451,23,25,65,582,0
1452,23,25,71,583,0
1453,23,25,62,577,0
1454,23,25,62,577,0
1455,23,25,62,580,0
1456,23,26,62,580,0
1457,23,25,62,578,0
1458,23,25,60,573,0
1459,23,25,50,570,0
1460,23,25,68,570,0
1461,23,25,68,569,0
1462,23,25,68,570,0
1463,23,25,63,564,0
1464,23,25,74,569,0
1465,23,25,63,568,0
1466,23,25,74,570,0
1467,23,25,59,569,0
1468,23,26,50,569,0
1469,23,26,61,567,0
1470,23,26,63,568,0
1471,23,26,63,568,0
1472,23,26,62,568,0
1473,23,26,56,566,0
1474,23,26,62,563,0
1475,23,26,58,560,0
1476,23,26,72,562,0
1477,23,26,72,566,0
1478,23,26,58,562,0
1479,23,26,44,564,0
1480,23,26,47,567,0
1481,23,26,62,562,0
1482,23,26,65,562,0
1483,23,26,60,561,0
1484,23,26,79,563,0
1485,23,26,62,564,0
1486,23,26,47,566,0
1487,23,26,62,555,0
1488,23,26,62,556,0
1489,23,26,62,553,0
1490,23,26,62,551,0
1491,23,26,44,553,0
1492,23,26,58,551,0
1493,23,26,72,553,0
1494,23,26,65,551,0
1495,23,26,44,549,0
1496,23,26,72,549,0
1497,23,26,58,540,0
1498,23,26,58,545,0
1499,23,26,64,553,0
1500,23,26,45,554,0
1501,23,26,55,546,0
1502,23,26,55,543,0
1503,23,26,55,538,0
1504,23,26,55,542,0
1505,23,26,55,543,0
1506,23,26,37,550,0
1507,23,26,37,542,0
1508,23,26,37,538,0
1509,23,26,37,545,0
1510,23,26,37,538,0
1511,22,26,37,535,0
1512,23,26,37,539,0
1513,23,26,37,544,0
1514,23,26,37,545,0
1515,23,26,37,539,0
1516,22,26,37,540,0
1517,23,26,37,537,0
1518,22,26,37,536,0
1519,22,26,19,533,0
1520,22,26,28,533,0
1521,22,26,19,527,0
1522,22,26,29,532,0
1523,22,26,192,535,1
1524,22,26,407,535,1
1525,22,26,467,539,1
1526,22,26,459,536,1
1527,22,26,469,538,1
1528,22,27,464,541,1
1529,22,27,462,548,1
1530,22,27,454,546,1
1531,22,27,454,543,1
1532,22,27,454,543,1
1533,22,27,450,552,1
1534,22,27,439,555,1
1535,22,27,439,553,1
1536,22,27,439,555,1
1537,22,27,439,554,1
1538,22,27,439,557,1
1539,22,27,439,565,1
1540,22,27,439,562,1
1541,22,27,439,570,1
1542,22,27,439,576,1
1543,22,27,439,577,1
1544,22,27,439,578,1
1545,22,27,444,578,1
1546,22,27,453,583,1
1547,22,27,450,584,1
1548,22,27,446,585,1
1549,22,27,442,592,1
1550,22,27,442,596,1
1551,22,27,434,602,1
1552,22,27,434,606,1
1553,22,27,444,605,1
1554,22,27,439,597,1
1555,22,27,444,594,1
1556,22,27,444,595,1
1557,22,27,444,596,1
1558,22,27,444,594,1
1559,22,27,444,596,1
1560,22,27,444,600,1
1561,22,27,444,602,1
1562,22,27,444,603,1
1563,22,28,444,600,1
1564,22,28,444,599,1
1565,22,28,444,599,1
1566,22,28,444,597,1
1567,22,28,444,597,1
1568,22,28,439,596,1
1569,22,28,435,598,1
1570,22,28,429,601,1
1571,22,28,429,600,1
1572,22,28,429,607,1
1573,22,28,429,607,1
1574,22,28,429,606,1
1575,22,28,429,613,1
1576,22,28,429,611,1
1577,22,28,434,621,1
1578,22,28,438,626,1
1579,22,28,436,623,1
1580,22,28,438,627,1
1581,22,28,441,625,1
1582,22,28,438,623,1
1583,22,28,438,624,1
1584,22,28,424,624,1
1585,22,28,424,622,1
1586,22,28,424,621,1
1587,22,28,427,622,1
1588,22,28,424,624,1
1589,22,28,433,622,1
1590,22,28,433,623,1
1591,22,28,433,632,1
1592,22,28,433,635,1
1593,22,28,433,633,1
1594,22,28,433,623,1
1595,22,28,433,619,1
1596,22,28,433,617,1
1597,22,28,433,618,1
1598,22,28,433,616,1
1599,22,28,433,616,1
1600,22,28,433,614,1
1601,22,28,433,615,1
1602,22,28,426,608,1
1603,22,28,423,610,1
1604,22,28,419,614,1
1605,22,28,433,629,1
1606,22,28,433,635,1
1607,22,28,423,646,1
1608,22,28,424,631,1
1609,22,28,422,631,1
1610,22,28,419,626,1
1611,22,28,419,626,1
1612,22,28,419,625,1
1613,22,28,419,611,1
1614,22,28,419,608,1
1615,22,28,419,607,1
1616,22,28,419,601,1
1617,22,28,279,604,1
1618,22,28,0,603,0
1619,22,28,0,605,0
1620,22,28,0,614,0
1621,22,28,0,626,0
1622,22,28,0,627,0
1623,22,28,0,623,0
1624,22,28,0,620,0
1625,22,28,0,619,0
1626,22,28,0,618,0
1627,22,28,0,614,0
1628,22,28,0,616,0
1629,22,28,0,623,0
1630,22,28,0,619,0
1631,22,28,0,612,0
1632,22,28,0,610,0
1633,22,28,0,604,0
1634,22,28,0,611,0
1635,22,28,0,610,0
1636,22,28,0,607,0
1637,22,28,0,610,0
1638,22,28,0,607,0
1639,22,28,0,606,0
1640,22,28,0,613,0
1641,22,28,0,612,0
1642,22,28,0,617,0
1643,22,28,0,609,0
1644,22,28,0,606,0
1645,22,28,0,613,0
1646,22,28,0,611,0
1647,22,28,0,613,0
1648,22,29,0,610,0
1649,22,28,0,600,0
1650,22,29,0,604,0
1651,22,28,0,602,0
1652,22,28,0,599,0
1653,22,28,0,599,0
1654,22,28,0,597,0
1655,22,28,0,600,0
1656,22,28,0,597,0
1657,22,28,0,598,0
1658,22,28,0,598,0
1659,22,28,0,596,0
1660,22,28,0,595,0
1661,22,28,0,592,0
1662,22,28,0,595,0
1663,22,28,0,597,0
1664,22,28,0,592,0
1665,22,28,0,590,0
1666,22,28,0,592,0
1667,22,28,0,595,0
1668,22,28,0,594,0
1669,22,28,0,591,0
1670,22,28,0,594,0
1671,22,28,0,592,0
1672,22,28,0,588,0
1673,22,28,0,585,0
1674,22,28,0,582,0
1675,22,28,0,582,0
1676,22,28,0,592,0
1677,22,28,0,592,0
1678,22,28,0,585,0
1679,22,28,0,579,0
1680,22,28,0,581,0
1681,22,28,0,582,0
1682,22,28,0,582,0
1683,22,28,0,580,0
1684,22,28,0,580,0
1685,22,28,0,583,0
1686,22,28,0,585,0
1687,22,28,0,584,0
1688,22,28,0,580,0
1689,22,28,0,583,0
1690,22,28,0,584,0
1691,22,28,0,578,0
1692,22,28,0,576,0
1693,22,28,0,577,0
1694,22,28,0,574,0
1695,22,28,0,574,0
1696,22,28,0,575,0
1697,22,28,0,576,0
1698,22,28,0,576,0
1699,22,28,0,571,0
1700,22,28,0,566,0
1701,22,28,0,567,0
1702,22,28,0,566,0
1703,22,28,0,563,0
1704,22,28,0,564,0
1705,22,28,0,566,0
1706,21,28,0,567,0
1707,22,28,0,565,0
1708,21,28,0,567,0
1709,22,28,0,569,0
1710,21,28,0,569,0
1711,22,28,0,566,0
1712,22,28,0,566,0
1713,22,28,0,566,0
1714,22,28,0,573,0
1715,22,28,0,570,0
1716,22,28,0,573,0
1717,21,29,0,572,0
1718,21,28,0,565,0
1719,22,29,0,567,0
1720,21,28,0,569,0
1721,22,28,0,565,0
1722,21,28,0,571,0
1723,21,28,0,566,0
1724,21,28,0,567,0
1725,21,28,0,569,0
1726,22,28,0,569,0
1727,21,28,0,563,0
1728,21,28,0,567,0
1729,21,28,0,562,0
1730,21,28,0,567,0
1731,21,28,0,563,0
1732,21,28,0,561,0
1733,21,28,0,564,0
1734,21,28,0,571,0
1735,21,28,0,566,0
1736,21,28,0,568,0
1737,21,28,0,566,0
1738,21,28,0,562,0
1739,21,28,0,563,0
1740,21,28,0,562,0
1741,21,28,0,559,0
1742,21,28,0,558,0
1743,21,28,0,566,0
1744,21,28,0,567,0
1745,21,28,0,570,0
1746,21,28,0,568,0
1747,21,28,0,568,0
1748,21,28,0,566,0
1749,21,28,0,568,0
1750,21,28,0,564,0
1751,21,28,0,559,0
1752,21,28,0,558,0
1753,21,28,0,560,0
1754,21,28,0,558,0
1755,21,28,0,563,0
1756,21,28,0,565,0
1757,21,28,0,560,0
1758,21,28,0,558,0
1759,21,28,0,558,0
1760,21,28,0,557,0
1761,21,28,0,559,0
1762,21,28,0,558,0
1763,21,28,0,556,0
1764,21,28,0,558,0
1765,21,28,0,561,0
1766,21,28,0,562,0
1767,21,28,0,559,0
1768,21,28,0,554,0
1769,21,28,0,559,0
1770,21,28,0,560,0
1771,21,28,0,562,0
1772,21,28,0,565,0
1773,21,28,0,566,0
1774,21,28,0,559,0
1775,21,28,0,559,0
1776,21,28,0,561,0
1777,21,28,0,562,0
1778,21,28,0,564,0
1779,21,28,0,564,0
1780,21,28,0,567,0
1781,21,27,0,563,0
1782,21,27,0,553,0
1783,21,28,0,559,0
1784,21,28,0,563,0
1785,21,28,0,558,0
1786,21,29,0,559,0
1787,21,29,0,561,0
1788,21,29,0,560,0
1789,21,28,0,567,0
1790,21,27,0,564,0
1791,21,28,0,562,0
1792,21,28,0,563,0
1793,21,28,0,563,0
1794,21,28,0,566,0
1795,21,28,0,567,0
1796,21,28,0,564,0
1797,21,28,0,561,0
1798,21,27,0,559,0
1799,21,27,0,555,0
1800,21,27,0,553,0
1801,21,27,0,555,0
1802,21,27,0,563,0
1803,21,28,0,562,0
1804,21,28,0,562,0
1805,21,28,0,562,0
1806,21,28,0,565,0
1807,21,28,0,567,0
1808,21,27,0,566,0
1809,21,27,0,567,0
1810,21,27,0,562,0
1811,21,27,0,571,0
1812,21,28,0,574,0
1813,21,27,0,565,0
1814,21,27,0,571,0
1815,21,27,0,560,0
1816,21,27,0,564,0
1817,21,27,0,569,0
1818,21,27,0,570,0
1819,21,28,0,569,0
1820,21,27,0,569,0
1821,21,27,0,566,0
1822,21,27,0,565,0
1823,21,27,0,563,0
1824,21,27,0,558,0
1825,21,28,0,560,0
1826,21,27,0,565,0
1827,21,27,0,566,0
1828,21,27,0,571,0
1829,21,27,0,571,0
1830,21,28,0,572,0
1831,21,27,0,567,0
1832,21,27,0,569,0
1833,21,27,0,569,0
1834,21,27,0,570,0
1835,21,27,0,574,0
1836,21,27,0,571,0
1837,21,27,0,566,0
1838,21,27,0,562,0
1839,21,27,0,565,0
1840,21,27,0,567,0
1841,21,27,0,570,0
1842,21,27,0,565,0
1843,21,27,0,563,0
1844,21,27,0,566,0
1845,21,27,0,563,0
1846,21,27,0,563,0
1847,21,28,0,565,0
1848,21,27,0,565,0
1849,21,28,0,563,0
1850,21,27,0,561,0
1851,21,28,0,564,0
1852,21,27,0,562,0
1853,21,27,0,567,0
1854,21,28,0,570,0
1855,21,28,0,573,0
1856,21,27,0,569,0
1857,21,27,0,566,0
1858,21,27,0,560,0
1859,21,27,0,564,0
1860,21,28,0,561,0
1861,21,27,0,567,0
1862,21,27,0,568,0
1863,21,27,0,562,0
1864,21,27,0,558,0
1865,21,27,0,564,0
1866,21,28,0,573,0
1867,21,27,0,572,0
1868,21,27,0,567,0
1869,21,28,0,567,0
1870,21,27,0,568,0
1871,21,27,0,568,0
1872,21,28,0,566,0
1873,21,27,0,562,0
1874,21,29,0,565,0
1875,21,27,0,563,0
1876,21,27,0,564,0
1877,21,27,0,564,0
1878,21,27,0,564,0
1879,21,27,0,569,0
1880,21,27,0,568,0
1881,21,28,0,567,0
1882,21,27,0,569,0
1883,21,28,0,567,0
1884,21,26,0,563,0
1885,21,26,0,563,0
1886,21,27,0,562,0
1887,21,27,0,564,0
1888,21,27,0,564,0
1889,21,27,0,562,0
1890,21,27,0,560,0
1891,21,27,0,564,0
1892,21,27,0,560,0
1893,21,27,0,559,0
1894,21,27,0,560,0
1895,21,27,0,562,0
1896,21,26,0,559,0
1897,21,27,0,560,0
1898,21,27,0,564,0
1899,21,27,0,562,0
1900,21,27,0,560,0
1901,21,27,0,565,0
1902,21,27,0,562,0
1903,21,27,0,566,0
1904,21,27,0,567,0
1905,21,26,0,569,0
1906,21,26,0,561,0
1907,21,27,0,565,0
1908,21,27,0,565,0
1909,21,27,0,572,0
1910,21,27,0,564,0
1911,21,27,0,568,0
1912,21,27,0,566,0
1913,21,26,0,565,0
1914,21,26,0,567,0
1915,21,26,0,563,0
1916,21,26,0,559,0
1917,21,27,0,564,0
1918,21,27,0,563,0
1919,21,26,0,561,0
1920,21,28,0,567,0
1921,21,27,0,573,0
1922,21,26,0,570,0
1923,21,27,0,567,0
1924,21,26,0,567,0
1925,21,27,0,565,0
1926,21,26,0,563,0
1927,21,26,0,562,0
1928,21,27,0,560,0
1929,21,27,0,558,0
1930,21,27,0,563,0
1931,21,27,0,565,0
1932,21,26,0,569,0
1933,21,26,0,567,0
1934,21,26,0,569,0
1935,21,26,0,571,0
1936,21,27,0,567,0
1937,21,26,0,566,0
1938,21,26,0,569,0
1939,21,26,0,568,0
1940,21,26,0,566,0
1941,21,26,0,568,0
1942,21,26,0,564,0
1943,21,26,0,568,0
1944,21,27,0,568,0
1945,21,26,0,570,0
1946,21,26,0,570,0
1947,21,26,0,567,0
1948,21,26,0,570,0
1949,21,26,0,568,0
1950,21,26,0,566,0
1951,21,26,0,567,0
1952,21,26,0,568,0
1953,21,26,0,567,0
1954,21,26,0,566,0
1955,21,26,0,568,0
1956,21,26,0,572,0
1957,21,26,0,574,0
1958,21,27,0,562,0
1959,21,26,0,565,0
1960,21,27,0,569,0
1961,21,26,0,571,0
1962,21,26,0,564,0
1963,21,26,0,569,0
1964,21,26,0,574,0
1965,21,26,0,572,0
1966,21,26,0,570,0
1967,21,26,0,571,0
1968,21,27,0,570,0
1969,21,26,0,570,0
1970,21,26,0,566,0
1971,21,27,0,566,0
1972,21,26,0,565,0
1973,21,26,0,569,0
1974,21,26,0,566,0
1975,21,26,0,572,0
1976,21,26,0,571,0
1977,21,26,0,571,0
1978,21,26,0,570,0
1979,21,26,0,568,0
1980,21,26,0,574,0
1981,21,26,0,579,0
1982,21,26,0,579,0
1983,21,26,0,574,0
1984,21,26,0,573,0
1985,21,26,0,567,0
1986,21,26,0,565,0
1987,21,26,0,564,0
1988,21,26,0,567,0
1989,21,26,0,568,0
1990,21,25,0,569,0
1991,21,25,0,566,0
1992,21,25,0,567,0
1993,21,26,0,569,0
1994,21,25,0,571,0
1995,21,26,0,567,0
1996,21,26,0,562,0
1997,21,26,0,566,0
1998,21,26,0,569,0
1999,21,26,0,568,0
2000,21,26,0,565,0
2001,21,26,0,564,0
2002,21,25,0,568,0
2003,21,25,0,569,0
2004,21,26,0,573,0
2005,21,27,0,574,0
2006,21,26,0,572,0
2007,21,26,0,572,0
2008,21,25,0,569,0
2009,21,25,0,562,0
2010,21,25,0,562,0
2011,21,25,0,566,0
2012,21,25,0,570,0
2013,21,25,0,568,0
2014,21,25,0,569,0
2015,21,26,0,574,0
2016,21,26,0,574,0
2017,21,25,0,574,0
2018,21,25,0,579,0
2019,21,26,0,582,0
2020,21,26,0,582,0
2021,21,26,0,578,0
2022,21,26,0,575,0
2023,21,25,0,572,0
2024,21,26,0,575,0
2025,21,26,0,573,0
2026,21,26,0,569,0
2027,21,26,0,573,0
2028,21,26,0,574,0
2029,21,25,0,573,0
2030,21,25,0,577,0
2031,21,25,0,574,0
2032,21,25,0,569,0
2033,21,26,0,573,0
2034,21,25,0,577,0
2035,21,25,0,576,0
2036,21,26,0,571,0
2037,21,25,0,570,0
2038,21,25,0,573,0
2039,21,26,0,572,0
2040,21,26,0,578,0
2041,21,26,0,578,0
2042,21,25,0,577,0
2043,21,25,0,573,0
2044,21,25,0,576,0
2045,21,25,0,584,0
2046,21,25,0,582,0
2047,21,25,0,576,0
2048,21,25,0,573,0
2049,21,25,0,576,0
2050,21,25,0,574,0
2051,21,25,0,574,0
2052,21,25,0,570,0
2053,21,25,0,579,0
2054,21,25,0,578,0
2055,21,26,0,571,0
2056,21,25,0,577,0
2057,21,25,0,580,0
2058,21,25,0,578,0
2059,21,25,0,578,0
2060,21,25,0,583,0
2061,21,25,0,583,0
2062,21,25,0,576,0
2063,21,25,0,578,0
2064,21,25,0,580,0
2065,21,25,0,581,0
2066,21,25,0,577,0
2067,21,25,0,579,0
2068,21,25,0,578,0
2069,21,25,0,581,0
2070,21,25,0,575,0
2071,21,25,0,579,0
2072,21,25,0,578,0
2073,21,25,0,574,0
2074,21,25,0,572,0
2075,21,25,0,571,0
2076,21,25,0,568,0
2077,21,25,0,573,0
2078,21,25,0,569,0
2079,21,25,0,573,0
2080,21,25,0,574,0
2081,21,25,0,576,0
2082,21,25,0,574,0
2083,21,25,0,576,0
2084,21,25,0,581,0
2085,21,25,0,579,0
2086,21,25,0,579,0
2087,21,25,0,576,0
2088,21,25,0,580,0
2089,21,25,0,580,0
2090,21,25,0,580,0
2091,21,25,0,584,0
2092,21,25,0,582,0
2093,21,25,0,575,0
2094,21,24,0,570,0
2095,21,25,0,579,0
2096,21,25,0,576,0
2097,21,25,0,586,0
2098,21,25,0,571,0
2099,21,25,0,572,0
2100,21,25,0,572,0
2101,21,25,0,573,0
2102,21,25,0,582,0
2103,21,25,0,576,0
2104,21,25,0,579,0
2105,21,26,0,577,0
2106,21,25,0,577,0
2107,21,25,0,576,0
2108,21,25,0,580,0
2109,21,25,0,582,0
2110,21,25,0,584,0
2111,21,25,0,584,0
2112,21,24,0,585,0
2113,21,25,0,578,0
2114,21,25,0,580,0
2115,21,24,0,578,0
2116,21,25,0,576,0
2117,21,25,0,577,0
2118,21,25,0,579,0
2119,21,25,0,577,0
2120,21,25,0,575,0
2121,21,24,0,578,0
2122,21,25,0,576,0
2123,21,25,0,580,0
2124,21,25,0,576,0
2125,21,25,0,582,0
2126,21,25,0,579,0
2127,21,25,0,575,0
2128,21,25,0,575,0
2129,21,24,0,576,0
2130,21,25,0,575,0
2131,21,26,0,579,0
2132,21,25,0,579,0
2133,21,25,0,581,0
2134,21,25,0,575,0
2135,21,25,0,573,0
2136,21,24,0,576,0
2137,21,25,0,577,0
2138,21,25,0,577,0
2139,21,25,0,580,0
2140,21,25,0,581,0
2141,21,25,0,581,0
2142,21,25,0,575,0
2143,21,25,0,574,0
2144,21,25,0,579,0
2145,21,24,0,580,0
2146,21,25,0,577,0
2147,21,24,0,577,0
2148,21,25,0,576,0
2149,21,24,0,580,0
2150,21,24,0,579,0
2151,21,24,0,579,0
2152,21,25,0,579,0
2153,21,24,0,578,0
2154,21,26,0,579,0
2155,21,25,0,579,0
2156,21,25,0,586,0
2157,21,24,0,583,0
2158,21,24,0,578,0
2159,21,25,0,577,0
2160,21,24,0,580,0
2161,21,24,0,577,0
2162,21,25,0,581,0
2163,21,25,0,579,0
2164,21,25,0,578,0
2165,21,25,0,578,0
2166,21,25,0,578,0
2167,21,24,0,583,0
2168,21,25,0,580,0
2169,21,25,0,576,0
2170,21,25,0,578,0
2171,21,25,0,578,0
2172,21,25,0,582,0
2173,21,25,0,580,0
2174,21,25,0,574,0
2175,21,25,0,574,0
2176,21,25,0,575,0
2177,21,24,0,575,0
2178,21,24,0,578,0
2179,21,25,0,583,0
2180,21,25,0,584,0
2181,21,24,0,578,0
2182,21,24,0,580,0
2183,21,25,0,584,0
2184,21,25,0,586,0
2185,21,25,0,578,0
2186,21,24,0,580,0
2187,21,25,0,583,0
2188,21,25,0,578,0
2189,21,24,0,580,0
2190,21,25,0,584,0
2191,21,24,0,583,0
2192,21,24,0,584,0
2193,21,24,0,579,0
2194,21,24,0,578,0
2195,21,24,0,579,0
2196,21,25,0,581,0
2197,21,25,0,578,0
2198,21,25,0,577,0
2199,21,24,0,577,0
2200,21,25,0,577,0
2201,21,24,0,577,0
2202,21,24,0,580,0
2203,21,25,0,578,0
2204,21,24,0,575,0
2205,21,25,0,582,0
2206,21,24,0,582,0
2207,21,24,0,583,0
2208,21,24,0,580,0
2209,21,24,0,580,0
2210,21,24,0,580,0
2211,21,24,0,574,0
2212,21,24,0,578,0
2213,21,24,0,579,0
2214,21,25,0,575,0
